,reaction,lower_bound,upper_bound,is_reversible,name,flux
FACOAL181,FACOAL181,-999999.0,999999.0,True,Fatty acid  CoA ligase  octadecenoate ,0.0
KAS13,KAS13,0.0,999999.0,False,B-ketoacyl synthetase (octadecanoate),0.004029737163264861
KAS17,KAS17,0.0,999999.0,False,B-ketoacyl synthetase (n-C18:1),0.0
FACOAL150_anteiso,FACOAL150_anteiso,-999999.0,999999.0,True,Fatty acid  CoA ligase  anteiso C150 ,0.04567035451700178
FACOAL160,FACOAL160,-999999.0,999999.0,True,Fatty acid  CoA ligase  hexadecanoate ,0.0
FACOAL160_ISO,FACOAL160_ISO,-999999.0,999999.0,True,Fatty acid  CoA ligase  Iso C160 ,0.006716228605441437
FACOAL161,FACOAL161,-999999.0,999999.0,True,Fatty acid  CoA ligase  hexadecenoate ,0.0
KAS2,KAS2,0.0,999999.0,False,B-ketoacyl synthetase (n-C14:0),0.0
KAS3,KAS3,0.0,999999.0,False,B-ketoacyl synthetase (Iso-C15:0),0.026864914421765747
KAS4,KAS4,0.0,999999.0,False,B-ketoacyl synthetase (Anteiso-C15:0),0.04567035451700178
KAS5,KAS5,0.0,999999.0,False,B-ketoacyl synthetase (Iso-C16:1),0.0
KAS6,KAS6,0.0,999999.0,False,B-ketoacyl synthetase (Iso-C16:0),0.006716228605441436
KAS7,KAS7,0.0,999999.0,False,B-ketoacyl synthetase (n-C16:1),0.0
KAS8,KAS8,0.0,999999.0,False,"B-ketoacyl synthetase (palmitate, n-C16:0)",0.0
KAS9,KAS9,0.0,999999.0,False,B-ketoacyl synthetase (Iso-C17:1),0.0
KAS10,KAS10,0.0,999999.0,False,B-ketoacyl synthetase (Anteiso-C17:1),0.0
KAS11,KAS11,0.0,999999.0,False,B-ketoacyl synthetase (Iso-C17:0),0.009402720047618012
PUNP7,PUNP7,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Xanthosine),0.0
PUNP8,PUNP8,-999999.0,999999.0,True,Purine nucleoside phosphorylase  nebularine ,0.0
PUNP1,PUNP1,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Adenosine),0.0
PUNP2,PUNP2,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Deoxyadenosine),0.0
KAS12,KAS12,0.0,999999.0,False,B-ketoacyl synthetase (Anteiso-C17:0),0.022835177258500882
LAAL34,LAAL34,0.0,999999.0,False,L amino acid ligase  ser trp ,0.0
LAAL35,LAAL35,0.0,999999.0,False,L amino acid ligase  gly gln ,0.0
LAAL36,LAAL36,0.0,999999.0,False,L amino acid ligase  ala gln ,0.0
LAAL37,LAAL37,0.0,999999.0,False,L amino acid ligase  ser gln ,0.0
LAAL38,LAAL38,0.0,999999.0,False,L amino acid ligase  thr gln ,0.0
LAAL39,LAAL39,0.0,999999.0,False,L amino acid ligase  ala asn ,0.0
PANTS,PANTS,0.0,999999.0,False,Pantothenate synthase,0.0
LAAL4,LAAL4,0.0,999999.0,False,L amino acid ligase  thr gly ,0.0
LAAL40,LAAL40,0.0,999999.0,False,L amino acid ligase  ala his ,0.0
LAAL41,LAAL41,0.0,999999.0,False,L amino acid ligase  ser his ,0.0
LAAL42,LAAL42,0.0,999999.0,False,L amino acid ligase  met his ,0.0
PAPPT3,PAPPT3,0.0,999999.0,False,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",0.06355262527139692
LAAL5,LAAL5,0.0,999999.0,False,L amino acid ligase  Ala Ala ,0.0
LAAL6,LAAL6,0.0,999999.0,False,L amino acid ligase  Ser Ala ,0.0
PC,PC,0.0,999999.0,False,Pyruvate carboxylase,1.5720256844561307
LAAL7,LAAL7,0.0,999999.0,False,L amino acid ligase  Ala Ser ,0.0
LAAL8,LAAL8,0.0,999999.0,False,L amino acid ligase  Ser Ser ,0.0
LAAL9,LAAL9,0.0,999999.0,False,L amino acid ligase  Gly Cys ,0.0
PBUTT,PBUTT,-999999.0,999999.0,True,Phosphate butyryltransferase,0.0
MLTG3,MLTG3,0.0,999999.0,False,Maltodextrin glucosidase (maltopentaose),0.0
MLTG4,MLTG4,0.0,999999.0,False,Maltodextrin glucosidase (maltohexaose),0.0
PDH,PDH,0.0,999999.0,False,Pyruvate dehydrogenase,8.288386726310378
MLTG5,MLTG5,0.0,999999.0,False,Maltodextrin glucosidase (maltoheptaose),0.0
MLTG6,MLTG6,0.0,999999.0,False,Maltodextrin glucosidase  dextrin ,0.0
MLTG7,MLTG7,0.0,999999.0,False,Maltodextrin glucosidase  isomaltose ,0.0
PFK_2,PFK_2,0.0,999999.0,False,Phosphofructokinase,0.0
TARTRDH2,TARTRDH2,-999999.0,999999.0,True,Tartrate dehydrogenase,0.0
PUNP3,PUNP3,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Guanosine),0.0
PUNP4,PUNP4,-999999.0,999999.0,True,Purine-nucleoside phosphorylase (Deoxyguanosine),-0.010859567404969343
PFK,PFK,0.0,999999.0,False,Phosphofructokinase,7.568894214260961
METSRabc,METSRabc,0.0,999999.0,False,L methionine R oxide transport via ABC system,0.0
PRAMPC_1,PRAMPC_1,0.0,999999.0,False,Phosphoribosyl AMP cyclohydrolase,0.05102024256321355
PSP_L,PSP_L,0.0,999999.0,False,Phosphoserine phosphatase (L-serine),0.6079416532009112
PGAMT,PGAMT,-999999.0,999999.0,True,Phosphoglucosamine mutase,-0.20409220557951754
TECA2S45,TECA2S45,0.0,999999.0,False,Glycerol teichoic acid  n45   unlinked  D ala substituted,0.001464961759941548
RNDR1,RNDR1,0.0,999999.0,False,Ribonucleoside-diphosphate reductase (ADP),0.014345015409875008
PGMT,PGMT,-999999.0,999999.0,True,Phosphoglucomutase,-0.15705426213365678
RNDR2,RNDR2,0.0,999999.0,False,Ribonucleoside-diphosphate reductase (GDP),0.0
PGCD,PGCD,-999999.0,999999.0,True,Phosphoglycerate dehydrogenase,0.6079416532009112
RNDR3,RNDR3,0.0,999999.0,False,Ribonucleoside-diphosphate reductase (CDP),0.010848332078305968
TECA3S45,TECA3S45,0.0,999999.0,False,Glycerol teichoic acid  n45   unlinked  glucose substituted,0.0011353921778157969
GND,GND,-999999.0,999999.0,True,Phosphogluconate dehydrogenase,0.0
PGK,PGK,-999999.0,999999.0,True,Phosphoglycerate kinase,-14.547660801868995
PGLYCP,PGLYCP,0.0,999999.0,False,Phosphoglycolate phosphatase,0.0
PGM,PGM,-999999.0,999999.0,True,Phosphoglycerate mutase,-13.939719148668082
PHCYT_BS,PHCYT_BS,0.0,999999.0,False,Phosphatidate cytidylyltransferase,0.04793739376374557
