,reaction,lower_bound,upper_bound,is_reversible,name,flux
EX_tre_e,EX_tre_e,0.0,1000.0,False,Trehalose exchange,0.0
EX_zn2_e,EX_zn2_e,-1000.0,1000.0,True,Zinc exchange,-0.0002802330953666826
HACD5,HACD5,-1000.0,1000.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),0.292461448619047
DHCIND,DHCIND,0.0,1000.0,False,"2,3-dihydroxycinnamate dehydrogenase",0.0
HACD7,HACD7,-1000.0,1000.0,True,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),0.2285058462324877
CITL,CITL,0.0,1000.0,False,Citrate lyase,0.0
GOFUCR,GOFUCR,0.0,1000.0,False,GDP-4-oxo-L-fucose reductase,0.0
PYDXK,PYDXK,0.0,1000.0,False,Pyridoxal kinase,0.0
DNMPPA,DNMPPA,0.0,1000.0,False,Dihydroneopterin monophosphate dephosphorylase,0.0005497828175960884
HPPK2,HPPK2,0.0,1000.0,False,6-hydroxymethyl-dihydropterin pyrophosphokinase,0.0005497828175960884
PTPATi,PTPATi,0.0,1000.0,False,Pantetheine-phosphate adenylyltransferase,0.0005538918072637292
HEX7,HEX7,0.0,1000.0,False,Hexokinase (D-fructose:ATP),0.0
DXPRIi,DXPRIi,0.0,1000.0,False,1-deoxy-D-xylulose reductoisomerase,0.0019632752633751568
GTPCII2,GTPCII2,0.0,1000.0,False,GTP cyclohydrolase II (25drapp),0.0003665218783974942
URIC,URIC,0.0,1000.0,False,Uricase,0.0
SADT2,SADT2,0.0,1000.0,False,Sulfate adenyltransferase,0.2033801962097864
OPHBDC,OPHBDC,0.0,1000.0,False,Octaprenyl-hydroxybenzoate decarboxylase,0.00018326093919138344
AACPS1,AACPS1,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase (n-C14:0),0.0
OHPHM,OHPHM,0.0,1000.0,False,2-octaprenyl-6-hydroxyphenol methylase,-7.356230467967023e-15
GHMT2r,GHMT2r,-1000.0,1000.0,True,"Glycine hydroxymethyltransferase, reversible",0.9167423033929495
DHORD2,DHORD2,0.0,1000.0,False,Dihydoorotic acid dehydrogenase (quinone8),0.0
LCARS,LCARS,-1000.0,1000.0,True,"Lacaldehyde reductase (S-propane-1,2-diol forming)",0.0
ALCD19,ALCD19,-1000.0,1000.0,True,Alcohol dehydrogenase (glycerol),0.0
RMPA,RMPA,-1000.0,1000.0,True,Rhamnulose-1-phosphate aldolase,0.0
SBTPD,SBTPD,-1000.0,1000.0,True,Sorbitol-6-phosphate dehydrogenase,0.0
PFK_2,PFK_2,0.0,1000.0,False,Phosphofructokinase,0.0
GLTPD,GLTPD,-1000.0,1000.0,True,Galactitol-1-phosphate dehydrogenase,0.0
EX_hdcea_e,EX_hdcea_e,0.0,1000.0,False,Hexadecenoate (n-C16:1) exchange,0.0
ACACCT,ACACCT,0.0,1000.0,False,Acetyl-CoA:acetoacetyl-CoA transferase,0.0
SDPDS,SDPDS,0.0,1000.0,False,Succinyl-diaminopimelate desuccinylase,0.30484512168086664
BUTCT,BUTCT,0.0,1000.0,False,Acetyl-CoA:butyrate-CoA transferase,0.0
TGBPA,TGBPA,-1000.0,1000.0,True,Tagatose-bisphosphate aldolase,0.0
MANAO,MANAO,-1000.0,1000.0,True,Mannonate oxidoreductase,0.0
TAGURr,TAGURr,-1000.0,1000.0,True,Tagaturonate reductase,0.0
DMSOR1,DMSOR1,0.0,1000.0,False,Dimethyl sulfoxide reductase (Menaquinol 8),0.0
PGLYCP,PGLYCP,0.0,1000.0,False,Phosphoglycolate phosphatase,0.0
2DGULRx,2DGULRx,0.0,1000.0,False,2-dehydro-L-gulonate reductase (NADH),0.0
DKGLCNR2y,DKGLCNR2y,0.0,1000.0,False,"2,5-diketo-D-gluconate reductase (NADPH)",0.0
G1PTT,G1PTT,0.0,1000.0,False,Glucose-1-phosphate thymidylyltransferase,0.0
TDPGDH,TDPGDH,0.0,1000.0,False,"DTDPglucose 4,6-dehydratase",0.0
ADCS,ADCS,0.0,1000.0,False,4-amino-4-deoxychorismate synthase,0.0005497828175960887
ADCL,ADCL,0.0,1000.0,False,4-aminobenzoate synthase,0.0005497828175960886
2DGULRy,2DGULRy,0.0,1000.0,False,2-dehydro-L-gulonate reductase (NADPH),0.0
DHAPT,DHAPT,0.0,1000.0,False,Dihydroxyacetone phosphotransferase,0.0
EX_lac__D_e,EX_lac__D_e,0.0,1000.0,False,D-lactate exchange,0.0
UDPGALM,UDPGALM,0.0,1000.0,False,UDPgalactopyranose mutase,0.0
TDPDRE,TDPDRE,0.0,1000.0,False,"DTDP-4-dehydrorhamnose 3,5-epimerase",0.0
TDPDRR,TDPDRR,0.0,1000.0,False,DTDP-4-dehydrorhamnose reductase,0.0
UMPK,UMPK,-1000.0,1000.0,True,UMP kinase,0.3106716690302796
RZ5PP,RZ5PP,0.0,1000.0,False,Alpha-ribazole 5-phosphate phosphatase,0.0
DDPGALA,DDPGALA,-1000.0,1000.0,True,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,0.0
DURIK1,DURIK1,0.0,1000.0,False,Deoxyuridine kinase (ATP:Deoxyuridine),0.0
G3PD6,G3PD6,0.0,1000.0,False,Glycerol-3-phosphate dehydrogenase (menaquinone-8),0.0
ALLTN,ALLTN,0.0,1000.0,False,Allantoinase,0.0
UAPGR,UAPGR,0.0,1000.0,False,UDP-N-acetylenolpyruvoylglucosamine reductase,0.02283612097961694
UPPRT,UPPRT,0.0,1000.0,False,Uracil phosphoribosyltransferase,0.0
NTD9,NTD9,0.0,1000.0,False,5'-nucleotidase (GMP),0.0
CTPS2,CTPS2,0.0,1000.0,False,CTP synthase (glutamine),0.1319191132954156
NTD1,NTD1,0.0,1000.0,False,5'-nucleotidase (dUMP),0.0
NTD7,NTD7,0.0,1000.0,False,5'-nucleotidase (AMP),0.0
PAPPT3,PAPPT3,0.0,1000.0,False,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",0.022836120979616938
UAGPT3,UAGPT3,0.0,1000.0,False,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,0.02283612097961694
NDPK7,NDPK7,-1000.0,1000.0,True,Nucleoside-diphosphate kinase (ATP:dCDP),0.0
AOBUTDs,AOBUTDs,0.0,1000.0,False,L-2-amino-3-oxobutanoate decarboxylation (spontaneous),0.0
GLYAT,GLYAT,-1000.0,1000.0,True,Glycine C-acetyltransferase,0.0
ADNUC,ADNUC,0.0,1000.0,False,Adenosine hydrolase,0.0
GMHEPPA,GMHEPPA,0.0,1000.0,False,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",0.0
S7PI,S7PI,0.0,1000.0,False,Sedoheptulose 7-phosphate isomerase,0.0
TRPS3,TRPS3,0.0,1000.0,False,Tryptophan synthase (indoleglycerol phosphate),0.046713459941138825
EX_ttdcea_e,EX_ttdcea_e,0.0,1000.0,False,Tetradecenoate (n-C14:1) exchange,0.0
F6PA,F6PA,-1000.0,1000.0,True,Fructose 6-phosphate aldolase,0.0
AGMHE,AGMHE,0.0,1000.0,False,ADP-D-glycero-D-manno-heptose epimerase,0.0
CRNBTCT,CRNBTCT,-1000.0,1000.0,True,Gamma-butyrobetainyl-CoA: carnitine CoA transferase,0.0
CRNCBCT,CRNCBCT,-1000.0,1000.0,True,Crotonobetainyl-CoA: carnitine CoA transferase,0.0
NTD10,NTD10,0.0,1000.0,False,5'-nucleotidase (XMP),0.0
CRNCDH,CRNCDH,-1000.0,1000.0,True,Carnityl-CoA dehydratse,0.0
GMHEPAT,GMHEPAT,0.0,1000.0,False,D-glycero-D-manno-hepose 1-phosphate adenyltransferase,0.0
EX_h2s_e,EX_h2s_e,0.0,1000.0,False,Hydrogen sulfide exchange,0.0
ADPT,ADPT,0.0,1000.0,False,Adenine phosphoribosyltransferase,0.0
EX_gthrd_e,EX_gthrd_e,0.0,1000.0,False,Reduced glutathione exchange,0.0
IDOND,IDOND,-1000.0,1000.0,True,L-idonate 5-dehydrogenase,0.0
IDOND2,IDOND2,0.0,1000.0,False,L-indonate 5-dehydrogenase (NADP),0.0
FADRx,FADRx,0.0,1000.0,False,FAD reductase,1.7963598851351257
GTPDPK,GTPDPK,0.0,1000.0,False,GTP diphosphokinase,0.0
NADN,NADN,0.0,1000.0,False,NAD nucleosidase,0.0
GLYCLTDx,GLYCLTDx,0.0,1000.0,False,Glycolate dehydrogenase (NAD),0.0
ADK1,ADK1,-1000.0,1000.0,True,Adenylate kinase,1.389517312921889
NDPK2,NDPK2,-1000.0,1000.0,True,Nucleoside-diphosphate kinase (ATP:UDP),-2.212888621806893
NDPK3,NDPK3,-1000.0,1000.0,True,Nucleoside-diphosphate kinase (ATP:CDP),0.14874789138016234
HPYRRy,HPYRRy,0.0,1000.0,False,Hydroxypyruvate reductase (NADPH),0.0
NDPK4,NDPK4,-1000.0,1000.0,True,Nucleoside-diphosphate kinase (ATP:dTDP),0.02150316473127454
ACODA,ACODA,0.0,1000.0,False,Acetylornithine deacetylase,0.24308125438328967
ADA,ADA,0.0,1000.0,False,Adenosine deaminase,0.0
DADA,DADA,0.0,1000.0,False,Deoxyadenosine deaminase,0.0
ADD,ADD,0.0,1000.0,False,Adenine deaminase,0.0
FCLT,FCLT,0.0,1000.0,False,Ferrochelatase,0.00018326093919873967
HBZOPT,HBZOPT,0.0,1000.0,False,Hydroxybenzoate octaprenyltransferase,0.00018326093919138341
PNTK,PNTK,0.0,1000.0,False,Pantothenate kinase,0.0005538918072637291
ADSS,ADSS,0.0,1000.0,False,Adenylosuccinate synthase,0.24596740872592426
AGDC,AGDC,0.0,1000.0,False,N-acetylglucosamine-6-phosphate deacetylase,0.0
OCTDPS,OCTDPS,0.0,1000.0,False,Octaprenyl pyrophosphate synthase,0.00018326093919138344
ASNN,ASNN,0.0,1000.0,False,L-asparaginase,0.0
DPCOAK,DPCOAK,0.0,1000.0,False,Dephospho-CoA kinase,0.0005538918072637292
HETZK,HETZK,0.0,1000.0,False,Hydroxyethylthiazole kinase,0.0
ASNS2,ASNS2,0.0,1000.0,False,Asparagine synthetase,0.19809850089036857
ASPCT,ASPCT,0.0,1000.0,False,Aspartate carbamoyltransferase,0.27184664745402276
KDOPS,KDOPS,0.0,1000.0,False,3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase,0.03197780119327963
KDOPP,KDOPP,0.0,1000.0,False,3-deoxy-manno-octulosonate-8-phosphatase,0.03197780119327963
DMPPS,DMPPS,0.0,1000.0,False,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),0.00022845982554084605
EX_26dap__M_e,EX_26dap__M_e,0.0,1000.0,False,"Meso-2,6-Diaminoheptanedioate exchange",0.0
MCOATA,MCOATA,-1000.0,1000.0,True,Malonyl-CoA-ACP transacylase,0.06395888957829378
IPDPS,IPDPS,0.0,1000.0,False,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),0.0017348154378343105
AST,AST,0.0,1000.0,False,Arginine succinyltransferase,0.0
SGDS,SGDS,0.0,1000.0,False,Succinylglutamate desuccinylase,0.0
CYNTAH,CYNTAH,0.0,1000.0,False,Cyanate aminohydrolase,0.0
DAPE,DAPE,-1000.0,1000.0,True,Diaminopimelate epimerase,0.30484512168086664
DHDPRy,DHDPRy,0.0,1000.0,False,Dihydrodipicolinate reductase (NADPH),0.30484512168086664
EX_acnam_e,EX_acnam_e,0.0,1000.0,False,N-Acetylneuraminate exchange,0.0
HSK,HSK,0.0,1000.0,False,Homoserine kinase,0.4472355842465529
SDPTA,SDPTA,-1000.0,1000.0,True,Succinyldiaminopimelate transaminase,-0.30484512168086664
GSPMDA,GSPMDA,0.0,1000.0,False,Glutathionylspermidine amidase,0.0
GSPMDS,GSPMDS,0.0,1000.0,False,Glutathionylspermidine synthetase,0.0
GUAD,GUAD,0.0,1000.0,False,Guanine deaminase,0.0
THRS,THRS,0.0,1000.0,False,Threonine synthase,0.4472355842465529
EX_amp_e,EX_amp_e,0.0,1000.0,False,AMP exchange,0.0
HSST,HSST,0.0,1000.0,False,Homoserine O-succinyltransferase,0.12648374176240904
PPNDH,PPNDH,0.0,1000.0,False,Prephenate dehydratase,0.1522503941733386
TMAOR1,TMAOR1,0.0,1000.0,False,Trimethylamine N-oxide reductase (menaquinol 8),0.0
TMAOR2,TMAOR2,0.0,1000.0,False,Trimethylamine N-oxide reductase (demethylmenaquinol 8),0.0
DGK1,DGK1,-1000.0,1000.0,True,Deoxyguanylate kinase (dGMP:ATP),0.0
DTMPK,DTMPK,-1000.0,1000.0,True,DTMP kinase,0.021503164731274543
NDPK1,NDPK1,-1000.0,1000.0,True,Nucleoside-diphosphate kinase (ATP:GDP),0.6492318727358498
TRDR,TRDR,0.0,1000.0,False,Thioredoxin reductase (NADPH),0.20338019620978637
DDPA,DDPA,0.0,1000.0,False,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,0.3132028066658422
NMNDA,NMNDA,0.0,1000.0,False,Nicotinamide-nucleotide amidase,0.0
NNAM,NNAM,0.0,1000.0,False,Nicotinamidase,0.0
P5CD,P5CD,0.0,1000.0,False,1-pyrroline-5-carboxylate dehydrogenase,0.0
PGMT,PGMT,-1000.0,1000.0,True,Phosphoglucomutase,0.0
FRUK,FRUK,0.0,1000.0,False,Fructose-1-phosphate kinase,0.0
SPMDAT1,SPMDAT1,0.0,1000.0,False,Spermidine acetyltransferase,0.0
RHCCE,RHCCE,0.0,1000.0,False,S-ribosylhomocysteine cleavage enzyme,0.0003681654742426555
EX_dha_e,EX_dha_e,0.0,1000.0,False,Dihydroxyacetone exchange,0.0
KG6PDC,KG6PDC,0.0,1000.0,False,3-keto-L-gulonate 6-phosphate decarboxylase,0.0
SPMDAT2,SPMDAT2,0.0,1000.0,False,Spermidine acetyltransferase (N8),0.0
TDPADGAT,TDPADGAT,0.0,1000.0,False,"DTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase",0.0
MALS,MALS,0.0,1000.0,False,Malate synthase,0.0
X5PL3E,X5PL3E,0.0,1000.0,False,L-xylulose 5-phosphate 3-epimerase,0.0
DOGULNR,DOGULNR,0.0,1000.0,False,"2,3 dioxo-L-gulonate reductase",0.0
TRE6PP,TRE6PP,0.0,1000.0,False,Trehalose-phosphatase,0.0
EX_fuc__L_e,EX_fuc__L_e,0.0,1000.0,False,L-Fucose exchange,0.0
EX_met__D_e,EX_met__D_e,0.0,1000.0,False,D-Methionine exchange,0.0
EX_tartr__L_e,EX_tartr__L_e,0.0,1000.0,False,L-tartrate exchange,0.0
BETALDHx,BETALDHx,0.0,1000.0,False,Betaine-aldehyde dehydrogenase,0.0
BETALDHy,BETALDHy,0.0,1000.0,False,Betaine-aldehyde dehydrogenase,0.0
MLTG3,MLTG3,0.0,1000.0,False,Maltodextrin glucosidase (maltopentaose),0.0
EX_taur_e,EX_taur_e,0.0,1000.0,False,Taurine exchange,0.0
EX_maltpt_e,EX_maltpt_e,0.0,1000.0,False,Maltopentaose exchange,0.0
EX_glyald_e,EX_glyald_e,0.0,1000.0,False,D-Glyceraldehyde exchange,0.0
EX_glcur_e,EX_glcur_e,0.0,1000.0,False,D-Glucuronate exchange,0.0
ADPRDP,ADPRDP,0.0,1000.0,False,ADPribose diphosphatase,0.0
DKGLCNR1,DKGLCNR1,0.0,1000.0,False,"2,5-diketo-D-gluconate reductase",0.0
NADTRHD,NADTRHD,0.0,1000.0,False,NAD transhydrogenase,0.0
AACPS2,AACPS2,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C14:1),0.0
FMNRx2,FMNRx2,0.0,1000.0,False,FMN reductase,0.0
ACPS1,ACPS1,0.0,1000.0,False,Acyl-carrier protein synthase,0.0
EX_nmn_e,EX_nmn_e,0.0,1000.0,False,NMN exchange,0.0
EX_urea_e,EX_urea_e,0.0,1000.0,False,Urea exchange,0.0
ARAI,ARAI,-1000.0,1000.0,True,L-arabinose isomerase,0.0
M1PD,M1PD,-1000.0,1000.0,True,Mannitol-1-phosphate 5-dehydrogenase,0.0
G3PD2,G3PD2,-1000.0,1000.0,True,Glycerol-3-phosphate dehydrogenase (NADP),-0.11425292311624385
GALS3,GALS3,0.0,1000.0,False,A-galactosidase (melibiose),0.0
FCI,FCI,-1000.0,1000.0,True,L-fucose isomerase,0.0
FCLK,FCLK,0.0,1000.0,False,L-fuculokinase,0.0
FCLPA,FCLPA,-1000.0,1000.0,True,L-fuculose 1-phosphate aldolase,0.0
GMPS2,GMPS2,0.0,1000.0,False,GMP synthase,0.0
AMPN,AMPN,0.0,1000.0,False,AMP nucleosidase,0.0
GSNK,GSNK,0.0,1000.0,False,Guanosine kinase,0.0
ACCOAL,ACCOAL,0.0,1000.0,False,Acetate-CoA ligase (ADP-forming),0.0
GALUi,GALUi,0.0,1000.0,False,UTP-glucose-1-phosphate uridylyltransferase (irreversible),0.0
AACPS3,AACPS3,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C16:0),0.1048844266729002
U23GAAT,U23GAAT,0.0,1000.0,False,UDP-3-O-(3-hydroxymyristoyl)glucosamine acyltransferase,0.031977801193279635
EX_f6p_e,EX_f6p_e,0.0,1000.0,False,D-fructose 6-phosphate exchange,0.0
UAAGDS,UAAGDS,0.0,1000.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",0.022836120979616938
AACPS4,AACPS4,0.0,1000.0,False,Acyl-[acyl-carrier-protein] synthetase  (n-C16:1),0.12362141955958751
UAMAS,UAMAS,0.0,1000.0,False,UDP-N-acetylmuramoyl-L-alanine synthetase,0.022836120979616938
UAMAGS,UAMAGS,0.0,1000.0,False,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,0.022836120979616938
UGLYCH,UGLYCH,0.0,1000.0,False,Ureidoglycolate hydrolase,0.0
NTPP3,NTPP3,0.0,1000.0,False,Nucleoside triphosphate pyrophosphorylase (dctp),0.0
NTPP6,NTPP6,0.0,1000.0,False,Nucleoside triphosphate pyrophosphorylase (atp),0.0
NTPP7,NTPP7,0.0,1000.0,False,Nucleoside triphosphate pyrophosphorylase (dttp),0.0
OP4ENH,OP4ENH,0.0,1000.0,False,2-oxopent-4-enoate hydratase,0.0
EX_rmn_e,EX_rmn_e,0.0,1000.0,False,L-Rhamnose exchange,0.0
HOPNTAL,HOPNTAL,0.0,1000.0,False,4-hydroxy-2-oxopentanoate aldolase,0.0
NTPP8,NTPP8,0.0,1000.0,False,Nucleoside triphosphate pyrophosphorylase (utp),0.0
P5CR,P5CR,0.0,1000.0,False,Pyrroline-5-carboxylate reductase,0.18166254221783587
CYANST,CYANST,0.0,1000.0,False,Cyanide sulfurtransferase,0.0
EX_ttdca_e,EX_ttdca_e,0.0,1000.0,False,Tetradecanoate (n-C14:0) exchange,0.0
DHPPDA2,DHPPDA2,0.0,1000.0,False,Diaminohydroxyphosphoribosylaminopryrimidine deaminase (25drapp),0.0003665218783974942
3HPPPNH,3HPPPNH,0.0,1000.0,False,3-(3-hydroxy-phenyl)propionate hydroxylase,0.0
G5SADs,G5SADs,0.0,1000.0,False,L-glutamate 5-semialdehyde dehydratase (spontaneous),0.18166254221783584
GMAND,GMAND,0.0,1000.0,False,GDP-D-mannose dehydratase,0.0
PPCSCT,PPCSCT,0.0,1000.0,False,Propanoyl-CoA: succinate CoA-transferase,0.0
CYTD,CYTD,0.0,1000.0,False,Cytidine deaminase,0.0
AKGDH,AKGDH,0.0,1000.0,False,2-Oxogluterate dehydrogenase,4.3967096713941265
HPYRRx,HPYRRx,0.0,1000.0,False,Hydroxypyruvate reductase (NADH),0.0
GLYCDx,GLYCDx,0.0,1000.0,False,Glycerol dehydrogenase,0.0
ASP1DC,ASP1DC,0.0,1000.0,False,Aspartate 1-decarboxylase,0.0005538918072637291
UGMDDS,UGMDDS,0.0,1000.0,False,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",0.022836120979616938
DCYTD,DCYTD,0.0,1000.0,False,Deoxycytidine deaminase,0.0
DBTS,DBTS,0.0,1000.0,False,Dethiobiotin synthase,1.6435958672532709e-06
DCTPD,DCTPD,0.0,1000.0,False,DCTP deaminase,0.0
UHGADA,UHGADA,0.0,1000.0,False,UDP-3-O-acetylglucosamine deacetylase,0.031977801193279635
AMANK,AMANK,0.0,1000.0,False,N-acetyl-D-mannosamine kinase,0.0
UAGAAT,UAGAAT,-1000.0,1000.0,True,UDP-N-acetylglucosamine acyltransferase,0.031977801193279635
ATPPRT,ATPPRT,0.0,1000.0,False,ATP phosphoribosyltransferase,0.07785549263592016
HISTD,HISTD,0.0,1000.0,False,Histidinol dehydrogenase,0.07785549263592018
DHDPS,DHDPS,0.0,1000.0,False,Dihydrodipicolinate synthase,0.3048451216808667
G1PACT,G1PACT,0.0,1000.0,False,Glucosamine-1-phosphate N-acetyltransferase,0.07765004315251352
GART,GART,0.0,1000.0,False,GAR transformylase-T,0.0020158703311860503
CSND,CSND,0.0,1000.0,False,Cytosine deaminase,0.0
GF6PTA,GF6PTA,0.0,1000.0,False,Glutamine-fructose-6-phosphate transaminase,0.07765004315251353
IGPDH,IGPDH,0.0,1000.0,False,Imidazoleglycerol-phosphate dehydratase,0.07785549263592016
EX_glyclt_e,EX_glyclt_e,0.0,1000.0,False,Glycolate exchange,0.0
PRPPS,PRPPS,-1000.0,1000.0,True,Phosphoribosylpyrophosphate synthetase,0.0
H2SO,H2SO,0.0,1000.0,False,Hydrogen sulfide oxidation,0.0
GLUCYS,GLUCYS,0.0,1000.0,False,Gamma-glutamylcysteine synthetase,0.0
PRATPP,PRATPP,0.0,1000.0,False,Phosphoribosyl-ATP pyrophosphatase,0.07785549263592016
GLUN,GLUN,0.0,1000.0,False,Glutaminase,0.0
PRMICI,PRMICI,-1000.0,1000.0,True,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,0.07785549263592016
GLUPRT,GLUPRT,0.0,1000.0,False,Glutamine phosphoribosyldiphosphate amidotransferase,0.36817944482934184
EX_g6p_e,EX_g6p_e,0.0,1000.0,False,D-Glucose 6-phosphate exchange,0.0
GMPR,GMPR,0.0,1000.0,False,GMP reductase,0.0
SERAT,SERAT,-1000.0,1000.0,True,Serine O-acetyltransferase,0.20338019620978637
CYSS,CYSS,0.0,1000.0,False,Cysteine synthase,0.20338019620978637
NADS1,NADS1,0.0,1000.0,False,NAD synthase (nh3),0.001872055692787236
BPNT,BPNT,0.0,1000.0,False,"3',5'-bisphosphate nucleotidase",0.2033801962097864
EX_2ddglcn_e,EX_2ddglcn_e,0.0,1000.0,False,2-Dehydro-3-deoxy-D-gluconate exchange,0.0
PAPSR,PAPSR,0.0,1000.0,False,Phosphoadenylyl-sulfate reductase (thioredoxin),0.2033801962097864
ASPK,ASPK,-1000.0,1000.0,True,Aspartate kinase,0.8785644476898287
ASAD,ASAD,-1000.0,1000.0,True,Aspartate-semialdehyde dehydrogenase,-0.8785644476898287
DAPDC,DAPDC,0.0,1000.0,False,Diaminopimelate decarboxylase,0.28200900070124973
EX_mmet_e,EX_mmet_e,0.0,1000.0,False,S-Methyl-L-methionine exchange,0.0
NTRIR2x,NTRIR2x,0.0,1000.0,False,Nitrite Reductase (NADH),0.0
OCBT,OCBT,-1000.0,1000.0,True,Ornithine carbamoyltransferase,0.24308125438328967
GARFT,GARFT,-1000.0,1000.0,True,Phosphoribosylglycinamide formyltransferase,0.36616357449815573
GPDDA1,GPDDA1,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),0.0
GPDDA2,GPDDA2,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),0.0
PHETA1,PHETA1,-1000.0,1000.0,True,Phenylalanine transaminase,-0.1522503941733386
PPND,PPND,0.0,1000.0,False,Prephenate dehydrogenase,0.11350590879457721
METAT,METAT,0.0,1000.0,False,Methionine adenosyltransferase,0.0007379745443746414
ASCBPL,ASCBPL,0.0,1000.0,False,L-ascorbate 6-phosphate lactonase,0.0
ACBIPGT,ACBIPGT,0.0,1000.0,False,Adenosyl cobinamide phosphate guanyltransferase,0.0
TRPS1,TRPS1,0.0,1000.0,False,Tryptophan synthase (indoleglycerol phosphate),0.0
PRAMPC,PRAMPC,0.0,1000.0,False,Phosphoribosyl-AMP cyclohydrolase,0.07785549263592016
ADOCBLS,ADOCBLS,0.0,1000.0,False,Adenosylcobalamin 5'-phosphate synthase,0.0
EX_galct__D_e,EX_galct__D_e,0.0,1000.0,False,D-Galactarate exchange,0.0
ADOCBIK,ADOCBIK,0.0,1000.0,False,Adenosyl cobinamide kinase,0.0
TMPK,TMPK,0.0,1000.0,False,Thiamine-phosphate kinase,0.00018326093919873964
HPPPNDO,HPPPNDO,0.0,1000.0,False,"2,3-dihydroxypheylpropionate 1,2-dioxygenase",0.0
MCITL2,MCITL2,-1000.0,1000.0,True,Methylisocitrate lyase,0.0
DXYLK,DXYLK,0.0,1000.0,False,1-Deoxy-D-xylulose kinase,0.0
MDH3,MDH3,0.0,1000.0,False,Malate dehydrogenase (menaquinone 8 as acceptor),0.0
SOTA,SOTA,0.0,1000.0,False,Succinylornithine transaminase,0.0
DHCINDO,DHCINDO,0.0,1000.0,False,"2,3-dihydroxycinnamate 1,2-dioxygenase",0.0
SGSAD,SGSAD,0.0,1000.0,False,Succinylglutamic semialdehyde dehydrogenase,0.0
HKNDDH,HKNDDH,0.0,1000.0,False,"2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase",0.0
EX_idon__L_e,EX_idon__L_e,0.0,1000.0,False,L-Idonate exchange,0.0
HKNTDH,HKNTDH,0.0,1000.0,False,2-hydroxy-6-ketononotrienedioate hydrolase,0.0
GLYCK2,GLYCK2,0.0,1000.0,False,Glycerate kinase,0.0
PTA2,PTA2,0.0,1000.0,False,Phosphate acetyltransferase,0.0
MDH2,MDH2,0.0,1000.0,False,Malate dehydrogenase (ubiquinone 8 as acceptor),0.0
EX_indole_e,EX_indole_e,0.0,1000.0,False,Indole exchange,0.0
ACOTA,ACOTA,-1000.0,1000.0,True,Acetylornithine transaminase,-0.24308125438328965
GPDDA5,GPDDA5,0.0,1000.0,False,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),0.0
PDX5PS,PDX5PS,0.0,1000.0,False,Pyridoxine 5'-phosphate synthase,0.00018326093919873967
PPBNGS,PPBNGS,0.0,1000.0,False,Porphobilinogen synthase,0.0014660875135899172
ENTCS,ENTCS,0.0,1000.0,False,Enterochelin synthase,0.0
SULR,SULR,0.0,1000.0,False,Sulfite reductase (NADPH2),0.20338019620978642
MANPGH,MANPGH,0.0,1000.0,False,2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase,0.0
URDGLYCD,URDGLYCD,0.0,1000.0,False,Ureidoglycolate dehydrogenase,0.0
CBMKr,CBMKr,-1000.0,1000.0,True,Carbamate kinase,0.5149279018373124
PPNCL2,PPNCL2,0.0,1000.0,False,Phosphopantothenate-cysteine ligase,0.0005538918072637291
PRAGSr,PRAGSr,-1000.0,1000.0,True,Phosphoribosylglycinamide synthase,0.3681794448293418
PRFGS,PRFGS,0.0,1000.0,False,Phosphoribosylformylglycinamidine synthase,0.36817944482934173
AMANAPEr,AMANAPEr,-1000.0,1000.0,True,N-acetylmannosamine 6-phosphate epimerase,0.0
EX_3hcinnm_e,EX_3hcinnm_e,0.0,1000.0,False,3-hydroxycinnamic acid exchange,0.0
ACM6PH,ACM6PH,0.0,1000.0,False,N-acetylmuramate 6-phosphate hydrolase,0.0
